label	list_id	aspect	n_truth	n_trans	wang_bma	ref	method	evset	category	namespace	recall	track	clade	median_pident
camelina.rbh.all	SYN_GO0010565	BP	50	50	0.7136226621573966	camelina	rbh	all	other	biological_process	0.3178294573643411	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0015399	BP	50	39	0.8095545951264755	camelina	rbh	all	other	molecular_function	0.2745098039215686	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0016051	BP	50	50	0.9372606533303046	camelina	rbh	all	conserved	biological_process	0.5555555555555556	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0016071	BP	50	50	0.9544805832732536	camelina	rbh	all	conserved	biological_process	0.5128205128205128	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0016407	BP	31	26	0.4363701831241174	camelina	rbh	all	other	molecular_function	0.032258064516129	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0016604	BP	50	50	0.7377744885253622	camelina	rbh	all	other	cellular_component	0.2907801418439716	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0016705	BP	50	50	0.8806800632934215	camelina	rbh	all	other	molecular_function	0.4432989690721649	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0016758	BP	50	50	0.8818113403098304	camelina	rbh	all	other	molecular_function	0.5625	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0016835	BP	50	50	0.85559805023865	camelina	rbh	all	other	molecular_function	0.5625	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0016836	BP	50	50	0.8427735166321543	camelina	rbh	all	other	molecular_function	0.6415094339622641	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0019748	BP	50	28	0.6081869248303287	camelina	rbh	all	conserved	biological_process	0.1538461538461538	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0019760	BP	50	28	0.5738679513749627	camelina	rbh	all	conserved	biological_process	0.2179487179487179	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0019941	BP	50	35	0.7074386624890309	camelina	rbh	all	conserved	biological_process	0.4074074074074074	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0021700	BP	50	50	0.8962341525972345	camelina	rbh	all	specific	biological_process	0.4341085271317829	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0022402	BP	50	50	0.8746136798848185	camelina	rbh	all	conserved	biological_process	0.5959595959595959	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0022613	BP	50	50	0.8732050247358739	camelina	rbh	all	other	biological_process	0.6	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0023056	BP	50	50	0.8151680581291677	camelina	rbh	all	other	biological_process	0.2771739130434782	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0030659	BP	50	50	0.7269326936986619	camelina	rbh	all	other	cellular_component	0.2686567164179104	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0030880	BP	50	26	0.7239884143737138	camelina	rbh	all	other	cellular_component	0.0952380952380952	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0031978	BP	25	19	0.940795583620026	camelina	rbh	all	other	cellular_component	0.68	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0032553	BP	30	50	0.6746178314873068	camelina	rbh	all	other	molecular_function	0.4666666666666667	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0032555	BP	18	50	0.6105258293691429	camelina	rbh	all	other	molecular_function	0.3888888888888889	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0032559	BP	15	50	0.6348553680082937	camelina	rbh	all	other	molecular_function	0.4666666666666667	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0034655	BP	50	50	0.942421487997994	camelina	rbh	all	conserved	biological_process	0.6858974358974359	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0035251	BP	41	31	0.6457812567111662	camelina	rbh	all	other	molecular_function	0.2682926829268293	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0035639	BP	18	50	0.6105258293691429	camelina	rbh	all	other	molecular_function	0.3888888888888889	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0038023	BP	50	50	0.7746768636451259	camelina	rbh	all	other	molecular_function	0.3439490445859872	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0040011	BP	49	15	0.5375480542442879	camelina	rbh	all	other	biological_process	0.1224489795918367	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0042594	BP	50	50	0.7508547298694248	camelina	rbh	all	other	biological_process	0.375	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0042626	BP	50	42	0.759974612686471	camelina	rbh	all	other	molecular_function	0.3076923076923077	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0042644	BP	41	30	0.676011118171172	camelina	rbh	all	other	cellular_component	0.2439024390243902	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0042646	BP	45	29	0.695499899439014	camelina	rbh	all	other	cellular_component	0.2444444444444444	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0042995	BP	50	50	0.6136612273461121	camelina	rbh	all	other	cellular_component	0.3529411764705882	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0045229	BP	50	50	0.8409202461991682	camelina	rbh	all	other	biological_process	0.40625	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0045893	BP	50	47	0.8239094810453825	camelina	rbh	all	other	biological_process	0.1685393258426966	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0046486	BP	47	28	0.8005994848717279	camelina	rbh	all	conserved	biological_process	0.425531914893617	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0046527	BP	50	33	0.8247272127063645	camelina	rbh	all	other	molecular_function	0.5	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0046686	BP	23	9	0.3196231127622766	camelina	rbh	all	other	biological_process	0.0434782608695652	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0046907	BP	50	50	0.9587454980061054	camelina	rbh	all	other	biological_process	0.5693430656934306	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0046983	BP	50	50	0.7279547515784915	camelina	rbh	all	other	molecular_function	0.3025210084033613	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0048466	BP	50	50	0.8039458017875654	camelina	rbh	all	specific	biological_process	0.4242424242424242	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0048510	BP	50	23	0.6056863105351675	camelina	rbh	all	other	biological_process	0.2063492063492063	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0048653	BP	50	50	0.758116117008439	camelina	rbh	all	specific	biological_process	0.4354838709677419	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0051052	BP	50	50	0.8012130572633357	camelina	rbh	all	other	biological_process	0.4344827586206896	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0051254	BP	50	50	0.8619402402780011	camelina	rbh	all	other	biological_process	0.2990654205607476	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0051606	BP	50	26	0.6908320171704464	camelina	rbh	all	other	biological_process	0.1360544217687075	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0055028	BP	50	50	0.730175419128529	camelina	rbh	all	other	cellular_component	0.4	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0060090	BP	50	50	0.7374534967345354	camelina	rbh	all	other	molecular_function	0.2976190476190476	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0070647	BP	50	26	0.7980414661213728	camelina	rbh	all	conserved	biological_process	0.3048780487804878	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0070828	BP	50	50	0.7920638146801302	camelina	rbh	all	other	biological_process	0.4032258064516129	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0070918	BP	50	50	0.8246292317999075	camelina	rbh	all	conserved	biological_process	0.3474576271186441	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0071470	BP	50	47	0.7262946212230846	camelina	rbh	all	other	biological_process	0.3275862068965517	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0071482	BP	50	50	0.8803140446184535	camelina	rbh	all	other	biological_process	0.3727810650887574	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0090697	BP	50	39	0.7278376952739911	camelina	rbh	all	specific	biological_process	0.1381215469613259	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0090698	BP	50	50	0.7345475518321658	camelina	rbh	all	specific	biological_process	0.2581818181818182	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0098727	BP	50	50	0.8134218749037251	camelina	rbh	all	specific	biological_process	0.3821138211382114	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0098796	BP	50	50	0.7189593372088627	camelina	rbh	all	other	cellular_component	0.5061728395061729	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0099503	BP	24	50	0.6411718618262686	camelina	rbh	all	other	cellular_component	0.375	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0099513	BP	50	50	0.8996431013943643	camelina	rbh	all	other	cellular_component	0.5511363636363636	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0140513	BP	50	50	0.7931258236278541	camelina	rbh	all	other	cellular_component	0.3880597014925373	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0140677	BP	50	17	0.5956206852958202	camelina	rbh	all	other	molecular_function	0.0967741935483871	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO0170038	BP	50	46	0.9446916368583476	camelina	rbh	all	conserved	biological_process	0.65625	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO1901135	BP	50	50	0.8898931309764225	camelina	rbh	all	conserved	biological_process	0.6363636363636364	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO1901137	BP	50	50	0.914723160010832	camelina	rbh	all	conserved	biological_process	0.4796747967479675	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO1903047	BP	50	50	0.8850530422623575	camelina	rbh	all	conserved	biological_process	0.5984848484848485	plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO1990204	BP	0	30	0.0	camelina	rbh	all	other	cellular_component		plant_arabidopsis	plant	89.5
camelina.rbh.all	SYN_GO1990351	BP	11	50	0.1961672510973749	camelina	rbh	all	other	cellular_component	0.6363636363636364	plant_arabidopsis	plant	89.5
capsella.rbh.all	SYN_GO0000138	BP	38	50	0.8569749992021318	capsella	rbh	all	other	cellular_component	0.7368421052631579	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0000166	BP	40	50	0.680827986412122	capsella	rbh	all	other	molecular_function	0.3	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0000226	BP	50	50	0.8810792956955951	capsella	rbh	all	other	biological_process	0.4969696969696969	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0000228	BP	50	50	0.8374653393138456	capsella	rbh	all	other	cellular_component	0.6176470588235294	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0000278	BP	50	50	0.878239209252329	capsella	rbh	all	conserved	biological_process	0.6825396825396826	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0000377	BP	50	33	0.8286276269685291	capsella	rbh	all	conserved	biological_process	0.2717391304347826	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0000502	BP	29	24	0.7543502170019457	capsella	rbh	all	other	cellular_component	0.4827586206896552	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0000785	BP	50	50	0.7020208444353712	capsella	rbh	all	other	cellular_component	0.4235294117647059	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0000959	BP	39	29	0.8196080458827154	capsella	rbh	all	conserved	biological_process	0.4358974358974359	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0002218	BP	50	50	0.8615488339196367	capsella	rbh	all	specific	biological_process	0.3513513513513513	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0002253	BP	50	50	0.8604628976541736	capsella	rbh	all	specific	biological_process	0.3469387755102041	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0002682	BP	50	50	0.8771638847613324	capsella	rbh	all	other	biological_process	0.3287671232876712	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0003735	BP	14	41	0.3462688839709379	capsella	rbh	all	other	molecular_function	0.1428571428571428	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0004519	BP	45	45	0.9002967010087916	capsella	rbh	all	other	molecular_function	0.6444444444444445	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0004620	BP	18	34	0.7116069629430466	capsella	rbh	all	other	molecular_function	0.6111111111111112	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0004674	BP	50	50	0.587088869443742	capsella	rbh	all	other	molecular_function	0.16	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0005507	BP	43	50	0.7885885210777182	capsella	rbh	all	other	molecular_function	0.813953488372093	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0005654	BP	50	50	0.8529890670501445	capsella	rbh	all	other	cellular_component	0.3758389261744966	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0005774	BP	50	50	0.8357989463095348	capsella	rbh	all	other	cellular_component	0.5247524752475248	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0005789	BP	50	50	0.6914629944906716	capsella	rbh	all	other	cellular_component	0.4107142857142857	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0005856	BP	50	50	0.8797728345468004	capsella	rbh	all	other	cellular_component	0.5730994152046783	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0005874	BP	50	50	0.851140154643665	capsella	rbh	all	other	cellular_component	0.5654761904761905	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0006066	BP	50	50	0.8860794198058031	capsella	rbh	all	conserved	biological_process	0.5542168674698795	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0006310	BP	50	50	0.9574921531281632	capsella	rbh	all	conserved	biological_process	0.6288659793814433	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0006351	BP	50	44	0.8251607628573229	capsella	rbh	all	conserved	biological_process	0.3265306122448979	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0006753	BP	50	50	0.8620731227091396	capsella	rbh	all	conserved	biological_process	0.8	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0006793	BP	50	50	0.9272925731160788	capsella	rbh	all	conserved	biological_process	0.7880794701986755	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0006796	BP	50	50	0.636049782580874	capsella	rbh	all	conserved	biological_process	0.1551724137931034	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0006811	BP	50	50	0.9176181123747394	capsella	rbh	all	other	biological_process	0.6351351351351351	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0008092	BP	50	50	0.8421986460140477	capsella	rbh	all	other	molecular_function	0.5317460317460317	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0009308	BP	50	39	0.8795510949770511	capsella	rbh	all	conserved	biological_process	0.6	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0009561	BP	42	4	0.3753170790815299	capsella	rbh	all	specific	biological_process	0.0476190476190476	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0009567	BP	35	28	0.7168824096050224	capsella	rbh	all	specific	biological_process	0.4571428571428571	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0009637	BP	50	50	0.7897912608878763	capsella	rbh	all	other	biological_process	0.4054054054054054	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0009668	BP	50	27	0.7129085468862301	capsella	rbh	all	other	biological_process	0.3050847457627119	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0009738	BP	50	49	0.7811510452946852	capsella	rbh	all	specific	biological_process	0.2786885245901639	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0009742	BP	50	24	0.7686815903491893	capsella	rbh	all	specific	biological_process	0.35	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0009751	BP	50	50	0.886161786559675	capsella	rbh	all	other	biological_process	0.4539473684210526	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0009826	BP	50	50	0.8603774974006907	capsella	rbh	all	specific	biological_process	0.4214285714285714	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0009832	BP	50	50	0.9089594085661664	capsella	rbh	all	other	biological_process	0.4409448818897638	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0009845	BP	50	45	0.6492359968139846	capsella	rbh	all	specific	biological_process	0.2134831460674157	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0009860	BP	50	50	0.7122839942038204	capsella	rbh	all	specific	biological_process	0.3563218390804598	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0009867	BP	50	50	0.6559348688567517	capsella	rbh	all	specific	biological_process	0.5038167938931297	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0010016	BP	50	50	0.8104555137025554	capsella	rbh	all	specific	biological_process	0.3881856540084388	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0010073	BP	50	50	0.8395652498944769	capsella	rbh	all	specific	biological_process	0.412037037037037	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0010078	BP	50	50	0.8273850783421872	capsella	rbh	all	specific	biological_process	0.3958333333333333	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0010087	BP	50	50	0.591848687424163	capsella	rbh	all	specific	biological_process	0.1544715447154471	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0010101	BP	50	27	0.6333471065766691	capsella	rbh	all	specific	biological_process	0.1388888888888889	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0010109	BP	50	50	0.6442663637751862	capsella	rbh	all	other	biological_process	0.2575757575757575	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0010183	BP	49	14	0.5301049454927887	capsella	rbh	all	specific	biological_process	0.1224489795918367	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0010214	BP	50	28	0.760863454632537	capsella	rbh	all	specific	biological_process	0.2	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0010287	BP	50	50	0.6420824199724219	capsella	rbh	all	other	cellular_component	0.25	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0010311	BP	50	22	0.664391326712314	capsella	rbh	all	specific	biological_process	0.1363636363636363	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0010565	BP	50	47	0.7314620356737923	capsella	rbh	all	other	biological_process	0.2790697674418604	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0015399	BP	50	33	0.8050270628009418	capsella	rbh	all	other	molecular_function	0.2450980392156862	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0016051	BP	50	50	0.933520275496944	capsella	rbh	all	conserved	biological_process	0.5299145299145299	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0016071	BP	50	50	0.9544805832732536	capsella	rbh	all	conserved	biological_process	0.5128205128205128	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0016407	BP	31	50	0.4850021188188393	capsella	rbh	all	other	molecular_function	0.032258064516129	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0016604	BP	50	50	0.8235615397617448	capsella	rbh	all	other	cellular_component	0.3333333333333333	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0016705	BP	50	50	0.8877022976977375	capsella	rbh	all	other	molecular_function	0.4845360824742268	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0016758	BP	50	50	0.8976192788165798	capsella	rbh	all	other	molecular_function	0.6	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0016835	BP	50	50	0.8699506199058615	capsella	rbh	all	other	molecular_function	0.65625	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0016836	BP	50	50	0.8749777986344032	capsella	rbh	all	other	molecular_function	0.6981132075471698	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0019748	BP	50	24	0.6348781675881681	capsella	rbh	all	conserved	biological_process	0.1666666666666666	plant_arabidopsis	plant	89.3
capsella.rbh.all	SYN_GO0019760	BP	50	46	0.554760260729763	capsella	rbh	all	conserved	biological_process	0.2948717948717949	plant_arabidopsis	plant	89.3
